week_date,region,platform,segment,customer_type,transactions,sales,week_number,month_number,calendar_year,age_band,demographic,avg_transaction
2018-06-04,SOUTH AMERICA,Retail,unknown,Guest,383239,15095995,23,6,2018,unknown,unknown,39.39
2018-06-04,SOUTH AMERICA,Retail,unknown,New,1727,55807,23,6,2018,unknown,unknown,32.31
2018-06-04,ASIA,Shopify,F3,New,77,11810,23,6,2018,Retirees,Families,153.38
2018-06-04,OCEANIA,Shopify,F2,Existing,3528,721566,23,6,2018,Middle Aged,Families,204.53
2018-06-04,AFRICA,Shopify,C3,New,181,30436,23,6,2018,Retirees,Couples,168.15
2018-06-04,AFRICA,Shopify,C2,Existing,1409,267182,23,6,2018,Middle Aged,Couples,189.63
2018-06-04,CANADA,Shopify,unknown,New,47,7843,23,6,2018,unknown,unknown,166.87
2018-06-04,CANADA,Retail,C1,Existing,46792,2079950,23,6,2018,Young Adults,Couples,44.45
2018-06-04,SOUTH AMERICA,Shopify,C4,Existing,6,897,23,6,2018,Retirees,Couples,149.50
2018-06-04,CANADA,Retail,unknown,Existing,4213,215433,23,6,2018,unknown,unknown,51.14
2018-06-04,OCEANIA,Shopify,C3,New,347,58389,23,6,2018,Retirees,Couples,168.27
2018-06-04,CANADA,Retail,F3,Existing,69858,4228448,23,6,2018,Retirees,Families,60.53
2018-06-04,ASIA,Shopify,C3,Existing,1025,195120,23,6,2018,Retirees,Couples,190.36
2018-06-04,ASIA,Retail,unknown,Existing,16664,701349,23,6,2018,unknown,unknown,42.09
2018-06-04,AFRICA,Shopify,C2,New,208,32389,23,6,2018,Middle Aged,Couples,155.72
2018-06-04,ASIA,Shopify,C1,Existing,656,109452,23,6,2018,Young Adults,Couples,166.85
2018-06-04,AFRICA,Shopify,unknown,New,171,31594,23,6,2018,unknown,unknown,184.76
2018-06-04,SOUTH AMERICA,Shopify,F3,New,2,289,23,6,2018,Retirees,Families,144.50
2018-06-04,OCEANIA,Retail,C4,Existing,109767,5812133,23,6,2018,Retirees,Couples,52.95
2018-06-04,EUROPE,Shopify,C4,Existing,6,1392,23,6,2018,Retirees,Couples,232.00
2018-06-04,CANADA,Shopify,C3,New,55,9197,23,6,2018,Retirees,Couples,167.22
2018-06-04,SOUTH AMERICA,Retail,F3,New,280,10787,23,6,2018,Retirees,Families,38.53
2018-06-04,EUROPE,Retail,C4,New,1627,72380,23,6,2018,Retirees,Couples,44.49
2018-06-04,SOUTH AMERICA,Retail,C3,New,796,30155,23,6,2018,Retirees,Couples,37.88
2018-06-04,OCEANIA,Retail,unknown,New,69495,2686875,23,6,2018,unknown,unknown,38.66
2018-06-04,EUROPE,Shopify,unknown,New,7,1807,23,6,2018,unknown,unknown,258.14
2018-06-04,AFRICA,Retail,F2,Existing,233590,13351676,23,6,2018,Middle Aged,Families,57.16
2018-06-04,AFRICA,Shopify,C4,New,36,6012,23,6,2018,Retirees,Couples,167.00
2018-06-04,SOUTH AMERICA,Shopify,unknown,Existing,10,2433,23,6,2018,unknown,unknown,243.30
2018-06-04,ASIA,Retail,C2,Existing,92093,3691016,23,6,2018,Middle Aged,Couples,40.08
2018-06-04,EUROPE,Shopify,C3,New,8,1307,23,6,2018,Retirees,Couples,163.38
2018-06-04,EUROPE,Retail,C1,New,4565,143841,23,6,2018,Young Adults,Couples,31.51
2018-06-04,SOUTH AMERICA,Shopify,F1,New,5,749,23,6,2018,Young Adults,Families,149.80
2018-06-04,EUROPE,Retail,F2,New,1859,82832,23,6,2018,Middle Aged,Families,44.56
2018-06-04,CANADA,Retail,C1,New,28845,812605,23,6,2018,Young Adults,Couples,28.17
2018-06-04,SOUTH AMERICA,Shopify,C1,Existing,43,8876,23,6,2018,Young Adults,Couples,206.42
2018-06-04,ASIA,Retail,C3,New,106850,3394128,23,6,2018,Retirees,Couples,31.77
2018-06-04,CANADA,Shopify,unknown,Guest,634,107912,23,6,2018,unknown,unknown,170.21
2018-06-04,ASIA,Shopify,F1,Existing,1039,182710,23,6,2018,Young Adults,Families,175.85
2018-06-04,AFRICA,Retail,unknown,Guest,1614912,45603939,23,6,2018,unknown,unknown,28.24
2018-06-04,SOUTH AMERICA,Retail,C4,Existing,213,11893,23,6,2018,Retirees,Couples,55.84
2018-06-04,OCEANIA,Shopify,F1,Existing,2398,464256,23,6,2018,Young Adults,Families,193.60
2018-06-04,CANADA,Retail,unknown,Guest,414921,11305312,23,6,2018,unknown,unknown,27.25
2018-06-04,SOUTH AMERICA,Retail,F1,New,239,10713,23,6,2018,Young Adults,Families,44.82
2018-06-04,CANADA,Retail,F1,New,6842,267449,23,6,2018,Young Adults,Families,39.09
2018-06-04,OCEANIA,Shopify,C2,Existing,2515,488696,23,6,2018,Middle Aged,Couples,194.31
2018-06-04,EUROPE,Shopify,F2,Existing,149,36945,23,6,2018,Middle Aged,Families,247.95
2018-06-04,AFRICA,Retail,C4,New,41302,1430325,23,6,2018,Retirees,Couples,34.63
2018-06-04,AFRICA,Retail,unknown,Existing,19260,912720,23,6,2018,unknown,unknown,47.39
2018-06-04,CANADA,Shopify,F2,Existing,664,125463,23,6,2018,Middle Aged,Families,188.95
2018-06-04,SOUTH AMERICA,Shopify,F1,Existing,28,5942,23,6,2018,Young Adults,Families,212.21
2018-06-04,ASIA,Retail,F3,New,79674,2609117,23,6,2018,Retirees,Families,32.75
2018-06-04,OCEANIA,Retail,C4,New,54663,1816121,23,6,2018,Retirees,Couples,33.22
2018-06-04,USA,Retail,unknown,New,18684,816880,23,6,2018,unknown,unknown,43.72
2018-06-04,USA,Shopify,F1,New,120,20404,23,6,2018,Young Adults,Families,170.03
2018-06-04,SOUTH AMERICA,Retail,F3,Existing,880,43208,23,6,2018,Retirees,Families,49.10
2018-06-04,USA,Retail,C3,New,40478,1637433,23,6,2018,Retirees,Couples,40.45
2018-06-04,AFRICA,Shopify,C3,Existing,1540,314628,23,6,2018,Retirees,Couples,204.30
2018-06-04,EUROPE,Retail,unknown,New,2989,128650,23,6,2018,unknown,unknown,43.04
2018-06-04,AFRICA,Retail,F2,New,62228,2288325,23,6,2018,Middle Aged,Families,36.77
2018-06-04,AFRICA,Shopify,C1,New,169,23237,23,6,2018,Young Adults,Couples,137.50
2018-06-04,ASIA,Retail,C2,New,70795,1971041,23,6,2018,Middle Aged,Couples,27.84
2018-06-04,ASIA,Shopify,unknown,Existing,109,20124,23,6,2018,unknown,unknown,184.62
2018-06-04,SOUTH AMERICA,Retail,F2,Existing,872,44199,23,6,2018,Middle Aged,Families,50.69
2018-06-04,USA,Shopify,F2,New,142,23084,23,6,2018,Middle Aged,Families,162.56
2018-06-04,OCEANIA,Retail,C1,Existing,199909,7809982,23,6,2018,Young Adults,Couples,39.07
2018-06-04,EUROPE,Shopify,C1,Existing,63,12067,23,6,2018,Young Adults,Couples,191.54
2018-06-04,AFRICA,Shopify,F3,New,79,12709,23,6,2018,Retirees,Families,160.87
2018-06-04,SOUTH AMERICA,Retail,C2,Existing,593,24814,23,6,2018,Middle Aged,Couples,41.84
2018-06-04,AFRICA,Shopify,C1,Existing,1018,173530,23,6,2018,Young Adults,Couples,170.46
2018-06-04,CANADA,Retail,C3,New,24984,930704,23,6,2018,Retirees,Couples,37.25
2018-06-04,OCEANIA,Retail,C3,Existing,256978,13444926,23,6,2018,Retirees,Couples,52.32
2018-06-04,SOUTH AMERICA,Retail,F1,Existing,532,25270,23,6,2018,Young Adults,Families,47.50
2018-06-04,CANADA,Shopify,C2,Existing,339,64934,23,6,2018,Middle Aged,Couples,191.55
2018-06-04,USA,Retail,F1,Existing,33085,2048224,23,6,2018,Young Adults,Families,61.91
2018-06-04,OCEANIA,Retail,C2,Existing,118078,5031450,23,6,2018,Middle Aged,Couples,42.61
2018-06-04,EUROPE,Shopify,C2,Existing,113,32955,23,6,2018,Middle Aged,Couples,291.64
2018-06-04,AFRICA,Retail,C1,Existing,151395,5941108,23,6,2018,Young Adults,Couples,39.24
2018-06-04,CANADA,Shopify,F3,Existing,360,72732,23,6,2018,Retirees,Families,202.03
2018-06-04,SOUTH AMERICA,Shopify,unknown,Guest,863,165882,23,6,2018,unknown,unknown,192.22
2018-06-04,USA,Shopify,F3,New,55,9053,23,6,2018,Retirees,Families,164.60
2018-06-04,ASIA,Retail,C4,Existing,78453,3675214,23,6,2018,Retirees,Couples,46.85
2018-06-04,SOUTH AMERICA,Retail,C1,Existing,1986,56417,23,6,2018,Young Adults,Couples,28.41
2018-06-04,EUROPE,Retail,C3,Existing,13665,781760,23,6,2018,Retirees,Couples,57.21
2018-06-04,CANADA,Shopify,F2,New,72,12048,23,6,2018,Middle Aged,Families,167.33
2018-06-04,ASIA,Shopify,C3,New,172,27541,23,6,2018,Retirees,Couples,160.12
2018-06-04,OCEANIA,Retail,C2,New,87078,2543396,23,6,2018,Middle Aged,Couples,29.21
2018-06-04,USA,Retail,F1,New,10818,457234,23,6,2018,Young Adults,Families,42.27
2018-06-04,EUROPE,Shopify,C2,New,9,1480,23,6,2018,Middle Aged,Couples,164.44
2018-06-04,EUROPE,Retail,F1,New,1026,45486,23,6,2018,Young Adults,Families,44.33
2018-06-04,CANADA,Shopify,F1,Existing,371,70614,23,6,2018,Young Adults,Families,190.33
2018-06-04,SOUTH AMERICA,Shopify,C3,Existing,53,11448,23,6,2018,Retirees,Couples,216.00
2018-06-04,CANADA,Retail,C2,Existing,15515,728035,23,6,2018,Middle Aged,Couples,46.92
2018-06-04,CANADA,Shopify,C4,New,11,1883,23,6,2018,Retirees,Couples,171.18
2018-06-04,ASIA,Shopify,F3,Existing,938,182468,23,6,2018,Retirees,Families,194.53
2018-06-04,OCEANIA,Shopify,F1,New,284,44894,23,6,2018,Young Adults,Families,158.08
2018-06-04,CANADA,Retail,C3,Existing,44640,2438662,23,6,2018,Retirees,Couples,54.63
2018-06-04,ASIA,Shopify,unknown,Guest,2254,364634,23,6,2018,unknown,unknown,161.77
2018-06-04,SOUTH AMERICA,Retail,C2,New,613,18949,23,6,2018,Middle Aged,Couples,30.91
2018-06-04,OCEANIA,Shopify,F3,Existing,2078,435243,23,6,2018,Retirees,Families,209.45
2018-05-28,OCEANIA,Shopify,F2,Existing,4218,857575,22,5,2018,Middle Aged,Families,203.31
2018-05-28,CANADA,Retail,C1,New,30721,830383,22,5,2018,Young Adults,Couples,27.03
2018-05-28,SOUTH AMERICA,Retail,F2,Existing,833,43034,22,5,2018,Middle Aged,Families,51.66
2018-05-28,CANADA,Retail,C4,New,11792,402822,22,5,2018,Retirees,Couples,34.16
2018-05-28,USA,Shopify,C4,Existing,89,17808,22,5,2018,Retirees,Couples,200.09
2018-05-28,SOUTH AMERICA,Shopify,C4,Existing,9,1438,22,5,2018,Retirees,Couples,159.78
2018-05-28,CANADA,Shopify,C3,New,61,10163,22,5,2018,Retirees,Couples,166.61
2018-05-28,EUROPE,Retail,F2,New,1928,91863,22,5,2018,Middle Aged,Families,47.65
2018-05-28,OCEANIA,Shopify,C1,Existing,1800,318004,22,5,2018,Young Adults,Couples,176.67
2018-05-28,SOUTH AMERICA,Shopify,F1,New,5,737,22,5,2018,Young Adults,Families,147.40
2018-05-28,AFRICA,Retail,C3,Existing,225917,12146474,22,5,2018,Retirees,Couples,53.77
2018-05-28,ASIA,Shopify,C1,New,152,18235,22,5,2018,Young Adults,Couples,119.97
2018-05-28,ASIA,Shopify,C2,New,228,30909,22,5,2018,Middle Aged,Couples,135.57
2018-05-28,CANADA,Retail,unknown,New,15934,656497,22,5,2018,unknown,unknown,41.20
2018-05-28,SOUTH AMERICA,Shopify,unknown,Existing,17,3071,22,5,2018,unknown,unknown,180.65
2018-05-28,SOUTH AMERICA,Retail,C1,Existing,1864,53804,22,5,2018,Young Adults,Couples,28.86
2018-05-28,EUROPE,Retail,C3,Existing,13784,786982,22,5,2018,Retirees,Couples,57.09
2018-05-28,SOUTH AMERICA,Retail,C4,Existing,200,10187,22,5,2018,Retirees,Couples,50.94
2018-05-28,SOUTH AMERICA,Retail,C3,New,786,30942,22,5,2018,Retirees,Couples,39.37
2018-05-28,OCEANIA,Shopify,C1,New,332,44086,22,5,2018,Young Adults,Couples,132.79
2018-05-28,AFRICA,Shopify,F2,Existing,2851,577899,22,5,2018,Middle Aged,Families,202.70
2018-05-28,USA,Retail,C1,New,32091,972624,22,5,2018,Young Adults,Couples,30.31
2018-05-28,OCEANIA,Shopify,C2,New,533,81985,22,5,2018,Middle Aged,Couples,153.82
2018-05-28,USA,Shopify,F1,New,152,26449,22,5,2018,Young Adults,Families,174.01
2018-05-28,USA,Retail,unknown,New,20625,957400,22,5,2018,unknown,unknown,46.42
2018-05-28,CANADA,Shopify,C2,Existing,376,67463,22,5,2018,Middle Aged,Couples,179.42
2018-05-28,AFRICA,Retail,C1,New,87681,2326315,22,5,2018,Young Adults,Couples,26.53
2018-05-28,EUROPE,Shopify,F2,Existing,167,38039,22,5,2018,Middle Aged,Families,227.78
2018-05-28,USA,Shopify,F3,New,54,9366,22,5,2018,Retirees,Families,173.44
2018-05-28,SOUTH AMERICA,Shopify,unknown,Guest,993,193306,22,5,2018,unknown,unknown,194.67
2018-05-28,ASIA,Shopify,C3,New,168,25524,22,5,2018,Retirees,Couples,151.93
2018-05-28,ASIA,Retail,F1,Existing,79724,4152648,22,5,2018,Young Adults,Families,52.09
2018-05-28,AFRICA,Retail,F2,New,62807,2394158,22,5,2018,Middle Aged,Families,38.12
2018-05-28,AFRICA,Shopify,C1,Existing,1053,181582,22,5,2018,Young Adults,Couples,172.44
2018-05-28,EUROPE,Shopify,F1,Existing,112,26995,22,5,2018,Young Adults,Families,241.03
2018-05-28,ASIA,Shopify,unknown,New,172,27661,22,5,2018,unknown,unknown,160.82
2018-05-28,OCEANIA,Retail,unknown,New,81128,3152502,22,5,2018,unknown,unknown,38.86
2018-05-28,CANADA,Retail,C4,Existing,21027,1116797,22,5,2018,Retirees,Couples,53.11
2018-05-28,CANADA,Shopify,unknown,Existing,51,8126,22,5,2018,unknown,unknown,159.33
2018-05-28,ASIA,Retail,C4,New,45766,1379571,22,5,2018,Retirees,Couples,30.14
2018-05-28,SOUTH AMERICA,Retail,C1,New,1788,40082,22,5,2018,Young Adults,Couples,22.42
2018-05-28,OCEANIA,Retail,F1,Existing,122752,7060800,22,5,2018,Young Adults,Families,57.52
2018-05-28,SOUTH AMERICA,Retail,F1,New,241,10353,22,5,2018,Young Adults,Families,42.96
2018-05-28,OCEANIA,Retail,C4,New,54931,1829187,22,5,2018,Retirees,Couples,33.30
2018-05-28,OCEANIA,Shopify,C4,Existing,440,83148,22,5,2018,Retirees,Couples,188.97
2018-05-28,USA,Retail,C3,New,39731,1698018,22,5,2018,Retirees,Couples,42.74
2018-05-28,EUROPE,Retail,C2,Existing,8347,425238,22,5,2018,Middle Aged,Couples,50.95
2018-05-28,OCEANIA,Shopify,F1,New,415,69503,22,5,2018,Young Adults,Families,167.48
2018-05-28,ASIA,Shopify,F3,Existing,1033,202206,22,5,2018,Retirees,Families,195.75
2018-05-28,USA,Retail,C4,Existing,28468,1673914,22,5,2018,Retirees,Couples,58.80
2018-05-28,CANADA,Shopify,C1,Existing,325,55376,22,5,2018,Young Adults,Couples,170.39
2018-05-28,SOUTH AMERICA,Shopify,F3,New,2,365,22,5,2018,Retirees,Families,182.50
2018-05-28,USA,Retail,F2,Existing,79969,5316774,22,5,2018,Middle Aged,Families,66.49
2018-05-28,ASIA,Retail,C2,New,71414,2004277,22,5,2018,Middle Aged,Couples,28.07
2018-05-28,USA,Shopify,C2,New,174,29721,22,5,2018,Middle Aged,Couples,170.81
2018-05-28,SOUTH AMERICA,Retail,unknown,Existing,437,14562,22,5,2018,unknown,unknown,33.32
2018-05-28,OCEANIA,Shopify,unknown,Existing,334,65199,22,5,2018,unknown,unknown,195.21
2018-05-28,AFRICA,Shopify,F1,New,179,28404,22,5,2018,Young Adults,Families,158.68
2018-05-28,OCEANIA,Shopify,unknown,Guest,5797,1032258,22,5,2018,unknown,unknown,178.07
2018-05-28,USA,Retail,F3,New,25276,1077330,22,5,2018,Retirees,Families,42.62
2018-05-28,AFRICA,Shopify,C1,New,158,22626,22,5,2018,Young Adults,Couples,143.20
2018-05-28,ASIA,Retail,F3,Existing,319672,16671869,22,5,2018,Retirees,Families,52.15
2018-05-28,OCEANIA,Retail,F1,New,40792,1670773,22,5,2018,Young Adults,Families,40.96
2018-05-28,EUROPE,Shopify,F1,New,8,1314,22,5,2018,Young Adults,Families,164.25
2018-05-28,SOUTH AMERICA,Retail,C3,Existing,871,40833,22,5,2018,Retirees,Couples,46.88
2018-05-28,EUROPE,Shopify,unknown,Existing,17,2836,22,5,2018,unknown,unknown,166.82
2018-05-28,CANADA,Retail,F3,New,18441,702821,22,5,2018,Retirees,Families,38.11
2018-05-28,CANADA,Shopify,C2,New,62,8842,22,5,2018,Middle Aged,Couples,142.61
2018-05-28,AFRICA,Retail,C4,New,41182,1453692,22,5,2018,Retirees,Couples,35.30
2018-05-28,ASIA,Shopify,C4,Existing,186,32089,22,5,2018,Retirees,Couples,172.52
2018-05-28,EUROPE,Shopify,unknown,New,13,1644,22,5,2018,unknown,unknown,126.46
2018-05-28,AFRICA,Shopify,C2,New,198,32193,22,5,2018,Middle Aged,Couples,162.59
2018-05-28,SOUTH AMERICA,Retail,C2,New,595,18529,22,5,2018,Middle Aged,Couples,31.14
2018-05-28,OCEANIA,Retail,C4,Existing,111330,5921454,22,5,2018,Retirees,Couples,53.19
2018-05-28,CANADA,Retail,C3,New,26283,952619,22,5,2018,Retirees,Couples,36.24
2018-05-28,USA,Shopify,C3,Existing,980,211301,22,5,2018,Retirees,Couples,215.61
2018-05-28,EUROPE,Shopify,C4,Existing,8,2102,22,5,2018,Retirees,Couples,262.75
2018-05-28,USA,Retail,F2,New,25572,1105510,22,5,2018,Middle Aged,Families,43.23
2018-05-28,OCEANIA,Retail,F3,New,101909,3701240,22,5,2018,Retirees,Families,36.32
2018-05-28,EUROPE,Shopify,F3,New,4,521,22,5,2018,Retirees,Families,130.25
2018-05-28,USA,Retail,C2,Existing,31110,1693322,22,5,2018,Middle Aged,Couples,54.43
2018-05-28,USA,Shopify,C4,New,16,2205,22,5,2018,Retirees,Couples,137.81
2018-05-28,OCEANIA,Retail,F2,Existing,288382,16555964,22,5,2018,Middle Aged,Families,57.41
2018-05-28,CANADA,Retail,C1,Existing,50577,2231123,22,5,2018,Young Adults,Couples,44.11
2018-05-28,ASIA,Shopify,unknown,Guest,2391,376951,22,5,2018,unknown,unknown,157.65
2018-05-28,AFRICA,Retail,F2,Existing,237799,13909975,22,5,2018,Middle Aged,Families,58.49
2018-05-28,CANADA,Retail,C2,Existing,16829,788576,22,5,2018,Middle Aged,Couples,46.86
2018-05-28,AFRICA,Retail,C2,Existing,86165,3993638,22,5,2018,Middle Aged,Couples,46.35
2018-05-28,USA,Retail,F3,Existing,111389,7583169,22,5,2018,Retirees,Families,68.08
2018-05-28,USA,Retail,C3,Existing,76978,4732694,22,5,2018,Retirees,Couples,61.48
2018-05-28,EUROPE,Retail,C4,Existing,4307,239687,22,5,2018,Retirees,Couples,55.65
2018-05-28,ASIA,Shopify,C2,Existing,1187,217140,22,5,2018,Middle Aged,Couples,182.93
2018-05-28,AFRICA,Retail,F3,New,63061,2433165,22,5,2018,Retirees,Families,38.58
2018-05-28,AFRICA,Retail,unknown,Existing,23824,1148273,22,5,2018,unknown,unknown,48.20
2018-05-28,AFRICA,Retail,F1,New,24198,999755,22,5,2018,Young Adults,Families,41.32
2018-05-28,OCEANIA,Retail,unknown,Guest,2373800,64232172,22,5,2018,unknown,unknown,27.06
2018-05-28,EUROPE,Shopify,unknown,Guest,183,42878,22,5,2018,unknown,unknown,234.31
2018-05-28,OCEANIA,Shopify,unknown,New,382,66483,22,5,2018,unknown,unknown,174.04
2018-05-28,USA,Shopify,unknown,Existing,96,18714,22,5,2018,unknown,unknown,194.94
2018-05-28,AFRICA,Retail,C4,Existing,87720,4759954,22,5,2018,Retirees,Couples,54.26
2018-05-28,ASIA,Retail,unknown,New,62807,2223083,22,5,2018,unknown,unknown,35.40
2018-05-28,EUROPE,Retail,F1,Existing,6338,412447,22,5,2018,Young Adults,Families,65.08
2018-05-28,OCEANIA,Retail,C1,Existing,203197,7996654,22,5,2018,Young Adults,Couples,39.35
2018-05-28,CANADA,Shopify,F1,New,55,8860,22,5,2018,Young Adults,Families,161.09
2018-05-28,SOUTH AMERICA,Shopify,C3,New,17,3001,22,5,2018,Retirees,Couples,176.53
2018-05-28,AFRICA,Shopify,unknown,Existing,194,36997,22,5,2018,unknown,unknown,190.71
2018-05-28,USA,Retail,C1,Existing,46040,2176941,22,5,2018,Young Adults,Couples,47.28
2018-05-28,USA,Shopify,unknown,Guest,1484,285777,22,5,2018,unknown,unknown,192.57
2018-05-28,SOUTH AMERICA,Shopify,C2,Existing,96,19709,22,5,2018,Middle Aged,Couples,205.30
2018-05-28,CANADA,Retail,C2,New,12898,417832,22,5,2018,Middle Aged,Couples,32.40
2018-05-28,ASIA,Retail,C2,Existing,93017,3742256,22,5,2018,Middle Aged,Couples,40.23
2018-05-28,ASIA,Shopify,C4,New,28,3841,22,5,2018,Retirees,Couples,137.18
2018-05-28,ASIA,Retail,F2,Existing,182027,9276681,22,5,2018,Middle Aged,Families,50.96
2018-05-28,AFRICA,Shopify,unknown,Guest,2596,463544,22,5,2018,unknown,unknown,178.56
2018-05-28,CANADA,Retail,F1,Existing,21708,1251588,22,5,2018,Young Adults,Families,57.66
2018-05-28,CANADA,Shopify,F3,New,24,4137,22,5,2018,Retirees,Families,172.38
2018-05-28,SOUTH AMERICA,Retail,unknown,Guest,382305,15353024,22,5,2018,unknown,unknown,40.16
2018-05-28,ASIA,Shopify,F2,New,178,27832,22,5,2018,Middle Aged,Families,156.36
2018-05-28,CANADA,Shopify,C3,Existing,401,77918,22,5,2018,Retirees,Couples,194.31
2018-05-28,EUROPE,Retail,F2,Existing,13368,881980,22,5,2018,Middle Aged,Families,65.98
2018-05-28,EUROPE,Shopify,C1,Existing,71,14407,22,5,2018,Young Adults,Couples,202.92
2018-05-28,OCEANIA,Shopify,F3,Existing,2538,529834,22,5,2018,Retirees,Families,208.76
2018-05-28,ASIA,Shopify,unknown,Existing,148,28255,22,5,2018,unknown,unknown,190.91
2018-05-28,SOUTH AMERICA,Retail,unknown,New,1881,64986,22,5,2018,unknown,unknown,34.55
2018-05-28,CANADA,Retail,F2,New,16847,639864,22,5,2018,Middle Aged,Families,37.98
2018-05-28,SOUTH AMERICA,Shopify,F2,Existing,28,5601,22,5,2018,Middle Aged,Families,200.04
2018-05-28,AFRICA,Shopify,C4,New,38,6996,22,5,2018,Retirees,Couples,184.11
2018-05-28,CANADA,Retail,F1,New,7511,315994,22,5,2018,Young Adults,Families,42.07
2018-05-28,SOUTH AMERICA,Shopify,F1,Existing,24,5299,22,5,2018,Young Adults,Families,220.79
2018-05-28,AFRICA,Shopify,C3,New,192,32948,22,5,2018,Retirees,Couples,171.60
2018-05-28,CANADA,Shopify,F3,Existing,401,79663,22,5,2018,Retirees,Families,198.66
2018-05-28,USA,Retail,C2,New,21877,835812,22,5,2018,Middle Aged,Couples,38.21
2018-05-28,AFRICA,Shopify,F1,Existing,1676,330393,22,5,2018,Young Adults,Families,197.13
2018-05-28,SOUTH AMERICA,Shopify,F3,Existing,13,2405,22,5,2018,Retirees,Families,185.00
2018-05-28,ASIA,Shopify,F3,New,73,11355,22,5,2018,Retirees,Families,155.55
2018-05-28,EUROPE,Retail,F1,New,1105,53756,22,5,2018,Young Adults,Families,48.65
2018-05-28,OCEANIA,Shopify,F1,Existing,3080,606987,22,5,2018,Young Adults,Families,197.07
2018-05-28,AFRICA,Retail,F1,Existing,84943,5062331,22,5,2018,Young Adults,Families,59.60
2018-05-28,CANADA,Shopify,C1,New,57,7460,22,5,2018,Young Adults,Couples,130.88
2018-05-28,EUROPE,Retail,C1,Existing,14220,674759,22,5,2018,Young Adults,Couples,47.45
2018-05-28,ASIA,Retail,C3,New,107126,3406278,22,5,2018,Retirees,Couples,31.80
2018-05-28,ASIA,Shopify,F1,New,174,28157,22,5,2018,Young Adults,Families,161.82
2018-05-28,AFRICA,Retail,C1,Existing,152483,6127882,22,5,2018,Young Adults,Couples,40.19
2018-05-28,AFRICA,Retail,unknown,New,61102,2551781,22,5,2018,unknown,unknown,41.76
2018-05-28,ASIA,Retail,C1,New,110381,2499600,22,5,2018,Young Adults,Couples,22.65
2018-05-28,EUROPE,Retail,C3,New,4344,190814,22,5,2018,Retirees,Couples,43.93
2018-05-28,CANADA,Retail,C3,Existing,47196,2544642,22,5,2018,Retirees,Couples,53.92
2018-05-28,CANADA,Shopify,unknown,Guest,669,112813,22,5,2018,unknown,unknown,168.63
2018-05-28,EUROPE,Shopify,F3,Existing,100,34705,22,5,2018,Retirees,Families,347.05
2018-05-28,ASIA,Retail,C1,Existing,144583,5064106,22,5,2018,Young Adults,Couples,35.03
2018-05-28,EUROPE,Retail,C2,New,2772,102999,22,5,2018,Middle Aged,Couples,37.16
2018-05-28,SOUTH AMERICA,Shopify,F2,New,9,1581,22,5,2018,Middle Aged,Families,175.67
2018-05-28,ASIA,Shopify,C1,Existing,718,117423,22,5,2018,Young Adults,Couples,163.54
2018-05-28,AFRICA,Shopify,unknown,New,196,37566,22,5,2018,unknown,unknown,191.66
2018-05-28,ASIA,Retail,C3,Existing,187472,8866637,22,5,2018,Retirees,Couples,47.30
2018-05-28,USA,Shopify,F3,Existing,773,169284,22,5,2018,Retirees,Families,219.00
2018-05-28,OCEANIA,Retail,C2,New,88605,2701754,22,5,2018,Middle Aged,Couples,30.49
2018-05-28,USA,Retail,F1,New,11591,572145,22,5,2018,Young Adults,Families,49.36
2018-05-28,EUROPE,Shopify,C2,New,9,1867,22,5,2018,Middle Aged,Couples,207.44
2018-05-28,OCEANIA,Retail,F2,New,88102,3278109,22,5,2018,Middle Aged,Families,37.21
2018-05-28,OCEANIA,Shopify,F3,New,171,29596,22,5,2018,Retirees,Families,173.08
2018-05-28,SOUTH AMERICA,Retail,F1,Existing,532,27200,22,5,2018,Young Adults,Families,51.13
