"travel_code","user_code","hotel_name","city","state","stay_duration","price","total","checkin_date","checkout_date"
117964,1167,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-01-21","2021-01-22"
117965,1167,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-01-28","2021-01-30"
117968,1167,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-02-18","2021-02-22"
117972,1167,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-03-18","2021-03-21"
117973,1167,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-03-25","2021-03-28"
117978,1167,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-04-29","2021-05-02"
117982,1167,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-05-27","2021-05-28"
117984,1167,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-06-10","2021-06-12"
117988,1168,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-10-17","2019-10-18"
117997,1168,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2019-12-19","2019-12-21"
117998,1168,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2019-12-26","2019-12-30"
117999,1168,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-01-02","2020-01-05"
118004,1169,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2019-10-17","2019-10-18"
118009,1169,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2019-11-21","2019-11-24"
118016,1169,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-01-09","2020-01-13"
118017,1169,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-01-16","2020-01-20"
118021,1169,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-02-13","2020-02-17"
118022,1169,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-02-20","2020-02-21"
118032,1169,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-04-30","2020-05-04"
118034,1169,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-05-14","2020-05-15"
118035,1169,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-05-21","2020-05-22"
118036,1169,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-05-28","2020-05-29"
118039,1169,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-06-18","2020-06-19"
118040,1169,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-06-25","2020-06-26"
118043,1170,"Hotel BD","Natal ","RN",1,"242.88","242.88","2019-10-03","2019-10-04"
118044,1170,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2019-10-10","2019-10-14"
118045,1170,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2019-10-17","2019-10-20"
118046,1170,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-10-24","2019-10-27"
118053,1170,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-12-12","2019-12-13"
118057,1170,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-01-09","2020-01-12"
118064,1170,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-02-27","2020-02-28"
118065,1170,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-03-05","2020-03-08"
118070,1170,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2020-04-09","2020-04-12"
118073,1170,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-04-30","2020-05-04"
118074,1170,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-05-07","2020-05-10"
118075,1170,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-05-14","2020-05-17"
118084,1170,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-07-16","2020-07-20"
118087,1170,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-08-06","2020-08-07"
118088,1170,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2020-08-13","2020-08-15"
118089,1170,"Hotel CB","Rio de Janeiro ","RJ",4,"165.99","663.96","2020-08-20","2020-08-24"
118092,1170,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-09-10","2020-09-12"
118100,1170,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2020-11-05","2020-11-07"
118102,1170,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-11-19","2020-11-22"
118105,1170,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-12-10","2020-12-14"
118109,1170,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-01-07","2021-01-09"
118117,1170,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-03-04","2021-03-05"
118118,1170,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-03-11","2021-03-12"
118119,1170,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-03-18","2021-03-20"
118120,1170,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-03-25","2021-03-27"
118121,1170,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-04-01","2021-04-04"
118127,1170,"Hotel K","Salvador ","BH",2,"263.41","526.82","2021-05-13","2021-05-15"
118128,1170,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-05-20","2021-05-23"
118129,1170,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2021-05-27","2021-05-28"
118137,1170,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-07-22","2021-07-23"
118141,1170,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2021-08-19","2021-08-23"
118142,1170,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-08-26","2021-08-30"
118144,1170,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-09-09","2021-09-11"
118146,1170,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-09-23","2021-09-25"
118151,1170,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-10-28","2021-10-29"
118153,1170,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2021-11-11","2021-11-15"
118155,1170,"Hotel AU","Recife ","PE",1,"312.83","312.83","2021-11-25","2021-11-26"
118156,1170,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-12-02","2021-12-06"
118159,1170,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-12-23","2021-12-27"
118163,1170,"Hotel AU","Recife ","PE",1,"312.83","312.83","2022-01-20","2022-01-21"
118164,1170,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-01-27","2022-01-29"
118165,1170,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-02-03","2022-02-05"
118171,1170,"Hotel K","Salvador ","BH",1,"263.41","263.41","2022-03-17","2022-03-18"
118172,1170,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2022-03-24","2022-03-25"
118173,1170,"Hotel K","Salvador ","BH",2,"263.41","526.82","2022-03-31","2022-04-02"
118176,1170,"Hotel K","Salvador ","BH",1,"263.41","263.41","2022-04-21","2022-04-22"
118177,1170,"Hotel AU","Recife ","PE",3,"312.83","938.49","2022-04-28","2022-05-01"
118179,1170,"Hotel AU","Recife ","PE",1,"312.83","312.83","2022-05-12","2022-05-13"
118183,1170,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2022-06-09","2022-06-10"
118186,1170,"Hotel K","Salvador ","BH",2,"263.41","526.82","2022-06-30","2022-07-02"
118190,1170,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2022-07-28","2022-08-01"
118193,1170,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2022-08-18","2022-08-22"
118194,1170,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2022-08-25","2022-08-26"
118195,1170,"Hotel AU","Recife ","PE",2,"312.83","625.66","2022-09-01","2022-09-03"
118196,1170,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2022-09-08","2022-09-12"
118197,1170,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-09-15","2022-09-19"
118198,1170,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2022-09-22","2022-09-24"
118199,1170,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-09-29","2022-10-02"
118205,1170,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2022-11-10","2022-11-13"
118208,1170,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2022-12-01","2022-12-05"
118212,1170,"Hotel BD","Natal ","RN",4,"242.88","971.52","2022-12-29","2023-01-02"
118216,1172,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-10-10","2019-10-11"
118217,1172,"Hotel AU","Recife ","PE",1,"312.83","312.83","2019-10-17","2019-10-18"
118220,1172,"Hotel BD","Natal ","RN",4,"242.88","971.52","2019-11-07","2019-11-11"
118228,1172,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-01-02","2020-01-06"
118235,1172,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-02-20","2020-02-23"
118236,1172,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-02-27","2020-03-01"
118243,1172,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-04-16","2020-04-20"
118250,1172,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-06-04","2020-06-06"
118253,1172,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-06-25","2020-06-27"
118262,1172,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-08-27","2020-08-28"
118265,1172,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-09-17","2020-09-19"
118266,1172,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-09-24","2020-09-26"
118267,1172,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-10-01","2020-10-02"
118268,1172,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-10-08","2020-10-11"
118272,1173,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2019-10-03","2019-10-07"
118274,1173,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-10-17","2019-10-18"
118275,1173,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-10-24","2019-10-25"
118276,1173,"Hotel K","Salvador ","BH",1,"263.41","263.41","2019-10-31","2019-11-01"
118279,1173,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-11-21","2019-11-22"
118280,1173,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2019-11-28","2019-12-01"
118285,1173,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-01-02","2020-01-04"
118291,1173,"Hotel K","Salvador ","BH",1,"263.41","263.41","2020-02-13","2020-02-14"
118298,1173,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2020-04-02","2020-04-05"
118301,1173,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-04-23","2020-04-24"
118304,1173,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-05-14","2020-05-18"
118306,1173,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-05-28","2020-06-01"
118310,1173,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-06-25","2020-06-26"
118316,1173,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-08-06","2020-08-10"
118321,1173,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2020-09-10","2020-09-13"
118334,1173,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-12-10","2020-12-11"
118343,1173,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2021-02-11","2021-02-13"
118345,1173,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2021-02-25","2021-02-27"
118355,1173,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2021-05-06","2021-05-07"
118357,1173,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-05-20","2021-05-23"
118369,1173,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-08-12","2021-08-13"
118372,1173,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-09-02","2021-09-06"
118374,1173,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-09-16","2021-09-18"
118376,1173,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-09-30","2021-10-04"
118377,1173,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-10-07","2021-10-09"
118380,1173,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-10-28","2021-10-30"
118381,1173,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-11-04","2021-11-08"
118384,1173,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-11-25","2021-11-28"
118385,1173,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-12-02","2021-12-05"
118386,1173,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2021-12-09","2021-12-13"
118390,1173,"Hotel BD","Natal ","RN",3,"242.88","728.64","2022-01-06","2022-01-09"
118391,1173,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-01-13","2022-01-17"
118393,1173,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2022-01-27","2022-01-30"
118396,1173,"Hotel BP","Brasilia ","DF",3,"247.62","742.86","2022-02-17","2022-02-20"
118399,1173,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-03-10","2022-03-13"
118405,1173,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2022-04-21","2022-04-25"
118406,1173,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-04-28","2022-05-01"
118407,1173,"Hotel K","Salvador ","BH",2,"263.41","526.82","2022-05-05","2022-05-07"
118409,1173,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2022-05-19","2022-05-23"
118417,1173,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2022-07-14","2022-07-17"
118436,1174,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2019-10-24","2019-10-27"
118437,1174,"Hotel AU","Recife ","PE",1,"312.83","312.83","2019-10-31","2019-11-01"
118440,1174,"Hotel AU","Recife ","PE",3,"312.83","938.49","2019-11-21","2019-11-24"
118441,1174,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2019-11-28","2019-12-01"
118447,1174,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-01-09","2020-01-11"
118448,1174,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-01-16","2020-01-17"
118451,1174,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2020-02-06","2020-02-10"
118454,1174,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-02-27","2020-03-01"
118456,1174,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-03-12","2020-03-15"
118465,1174,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-05-14","2020-05-15"
118468,1174,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-06-04","2020-06-06"
118470,1174,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-06-18","2020-06-19"
118476,1174,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-07-30","2020-08-01"
118482,1174,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-09-10","2020-09-11"
118487,1174,"Hotel AU","Recife ","PE",2,"312.83","625.66","2020-10-15","2020-10-17"
118490,1174,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-11-05","2020-11-06"
118492,1174,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-11-19","2020-11-20"
118495,1174,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2020-12-10","2020-12-11"
118497,1174,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2020-12-24","2020-12-25"
118499,1174,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2021-01-07","2021-01-10"
118502,1174,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2021-01-28","2021-01-31"
118516,1174,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-05-06","2021-05-09"
118521,1175,"Hotel BP","Brasilia ","DF",1,"247.62","247.62","2019-10-17","2019-10-18"
118523,1175,"Hotel K","Salvador ","BH",3,"263.41","790.23","2019-10-31","2019-11-03"
118525,1175,"Hotel BD","Natal ","RN",4,"242.88","971.52","2019-11-14","2019-11-18"
118526,1175,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2019-11-21","2019-11-25"
118529,1175,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2019-12-12","2019-12-15"
118530,1175,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2019-12-19","2019-12-23"
118537,1175,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-02-06","2020-02-07"
118538,1175,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2020-02-13","2020-02-15"
118539,1175,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2020-02-20","2020-02-21"
118542,1175,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-03-12","2020-03-16"
118545,1175,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2020-04-02","2020-04-06"
118553,1175,"Hotel BD","Natal ","RN",2,"242.88","485.76","2020-05-28","2020-05-30"
118554,1175,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-06-04","2020-06-05"
118555,1175,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-06-11","2020-06-15"
118559,1175,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2020-07-09","2020-07-13"
118560,1175,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-07-16","2020-07-19"
118565,1175,"Hotel K","Salvador ","BH",2,"263.41","526.82","2020-08-20","2020-08-22"
118569,1175,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-09-17","2020-09-18"
118571,1175,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-10-01","2020-10-05"
118572,1175,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-10-08","2020-10-09"
118580,1175,"Hotel K","Salvador ","BH",3,"263.41","790.23","2020-12-03","2020-12-06"
118581,1175,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2020-12-10","2020-12-13"
118582,1175,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-12-17","2020-12-20"
118589,1175,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-02-04","2021-02-06"
118591,1175,"Hotel BP","Brasilia ","DF",4,"247.62","990.48","2021-02-18","2021-02-22"
118592,1175,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-02-25","2021-02-27"
118597,1175,"Hotel K","Salvador ","BH",4,"263.41","1053.64","2021-04-01","2021-04-05"
118599,1175,"Hotel BD","Natal ","RN",4,"242.88","971.52","2021-04-15","2021-04-19"
118602,1175,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-05-06","2021-05-07"
118603,1175,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2021-05-13","2021-05-15"
118610,1175,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-07-01","2021-07-03"
118620,1175,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2021-09-09","2021-09-10"
118623,1175,"Hotel AU","Recife ","PE",3,"312.83","938.49","2021-09-30","2021-10-03"
118624,1175,"Hotel BD","Natal ","RN",1,"242.88","242.88","2021-10-07","2021-10-08"
118630,1176,"Hotel Z","Aracaju ","SE",4,"208.04","832.16","2019-10-31","2019-11-04"
118632,1176,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2019-11-14","2019-11-15"
118633,1176,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2019-11-21","2019-11-23"
118638,1176,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2019-12-26","2019-12-27"
118643,1176,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2020-01-30","2020-02-01"
118647,1176,"Hotel CB","Rio de Janeiro ","RJ",1,"165.99","165.99","2020-02-27","2020-02-28"
118649,1176,"Hotel AU","Recife ","PE",3,"312.83","938.49","2020-03-12","2020-03-15"
118651,1176,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2020-03-26","2020-03-30"
118657,1176,"Hotel AF","Sao Paulo ","SP",3,"139.1","417.3","2020-05-07","2020-05-10"
118659,1176,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2020-05-21","2020-05-22"
118662,1176,"Hotel AU","Recife ","PE",1,"312.83","312.83","2020-06-11","2020-06-12"
118664,1176,"Hotel BD","Natal ","RN",3,"242.88","728.64","2020-06-25","2020-06-28"
118673,1176,"Hotel BD","Natal ","RN",4,"242.88","971.52","2020-08-27","2020-08-31"
118680,1176,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-10-15","2020-10-19"
118682,1176,"Hotel BD","Natal ","RN",1,"242.88","242.88","2020-10-29","2020-10-30"
118683,1176,"Hotel BW","Campo Grande ","MS",4,"60.39","241.56","2020-11-05","2020-11-09"
118687,1176,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2020-12-03","2020-12-07"
118689,1176,"Hotel BW","Campo Grande ","MS",2,"60.39","120.78","2020-12-17","2020-12-19"
118693,1176,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2021-01-14","2021-01-15"
118697,1176,"Hotel K","Salvador ","BH",3,"263.41","790.23","2021-02-11","2021-02-14"
118702,1176,"Hotel AU","Recife ","PE",2,"312.83","625.66","2021-03-18","2021-03-20"
118703,1176,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-03-25","2021-03-27"
118705,1176,"Hotel K","Salvador ","BH",1,"263.41","263.41","2021-04-08","2021-04-09"
118710,1176,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-05-13","2021-05-14"
118719,1176,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2021-07-15","2021-07-16"
118723,1176,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-08-12","2021-08-15"
118725,1176,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-08-26","2021-08-30"
118727,1176,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-09-09","2021-09-11"
118728,1176,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2021-09-16","2021-09-18"
118732,1176,"Hotel Z","Aracaju ","SE",3,"208.04","624.12","2021-10-14","2021-10-17"
118734,1176,"Hotel BP","Brasilia ","DF",2,"247.62","495.24","2021-10-28","2021-10-30"
118736,1176,"Hotel BD","Natal ","RN",2,"242.88","485.76","2021-11-11","2021-11-13"
118739,1176,"Hotel AF","Sao Paulo ","SP",4,"139.1","556.4","2021-12-02","2021-12-06"
118740,1176,"Hotel CB","Rio de Janeiro ","RJ",3,"165.99","497.97","2021-12-09","2021-12-12"
118743,1176,"Hotel AF","Sao Paulo ","SP",1,"139.1","139.1","2021-12-30","2021-12-31"
118744,1176,"Hotel Z","Aracaju ","SE",1,"208.04","208.04","2022-01-06","2022-01-07"
118745,1176,"Hotel AU","Recife ","PE",4,"312.83","1251.32","2022-01-13","2022-01-17"
118747,1176,"Hotel BW","Campo Grande ","MS",3,"60.39","181.17","2022-01-27","2022-01-30"
118749,1176,"Hotel AU","Recife ","PE",3,"312.83","938.49","2022-02-10","2022-02-13"
118753,1176,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2022-03-10","2022-03-12"
118759,1176,"Hotel K","Salvador ","BH",3,"263.41","790.23","2022-04-21","2022-04-24"
118763,1176,"Hotel BW","Campo Grande ","MS",1,"60.39","60.39","2022-05-19","2022-05-20"
118764,1176,"Hotel K","Salvador ","BH",1,"263.41","263.41","2022-05-26","2022-05-27"
118769,1176,"Hotel CB","Rio de Janeiro ","RJ",2,"165.99","331.98","2022-06-30","2022-07-02"
118772,1176,"Hotel Z","Aracaju ","SE",2,"208.04","416.08","2022-07-21","2022-07-23"
118774,1176,"Hotel AF","Sao Paulo ","SP",2,"139.1","278.2","2022-08-04","2022-08-06"
